更新时间,#genre#
08-30 19:25江苏联_盐城队vs无锡队_官方解说,https://migu.188766.xyz/play?migutoken=66cd20c5bd0831020cd0b79e09f1b2d7&id=cJQ6LEm8wlzCDYIaUTwS3IcgO%2FVE13LCEReGVIBiDKZaKYCFRMWRLzHHUKUWamO%2FR5AfP3DSFt3ONDWt6CIP253VxyvEVPMCWOsWEERHmWkslfT8%2FXfL%2BWZrY6wSdo5T8B6JpiiZreTM7SNiMJ59YxnGnZ7YfnI0JctSYXi83QBMm04XTecS5Vo6IiXSxlw85m85hiKrSCdjeuthQq8SJnaXqqBkXWEIWQPl0bGL9daJroNPleIPkx2thRW6IbUzbM65v9RkKOCkkxWCZ2vjsZquTqtAS7ArOVHbrqoDGSxDI%2BVPb44glZpwm5xFD9%2BUr5WRj4gpKGUaMyk3H4S2%2FdTUb6xs%2Beq4Su%2FrBPQ8OzdbyLITjGu648bOn4ILrzni&name=xb%2B93NV8yng8gpyVhagza%2BN6uPYEAx2JcfgpnAuAGjqdywSVbghD0RpdNeY5yI6EJUTNFzD8v0DCirQFWsPCy7rGsqSPXLXx5PT2DgIwZOE%3D
08-30 19:20_英超联赛_切尔西 vs 富勒姆_球星点亮,http://h.20191209.xyz:5888/migu/957664023.m3u8?migutoken=994b3062b3be9db2abaf573a9e371aa18e451f05ece0311b6587cc08583331f46176acf27b6fae5253ef96eb1dee99e1560a4bfc865b11aa2ab2f4e4d96d074a0057b0915c8180514100c51c
08-30 19:20_中超联赛_成都蓉城 vs 上海海港_赛场原声,http://h.20191209.xyz:5888/migu/957661261.m3u8?migutoken=0878b0291aef770ac2bb7d90527bc696692ad420d47cf74c310c20a7d913540d1561f85f5655acca8f619949612c4b1db319a441dcd2fd0f724762a0dcd572cb974c9cedd9d89b33c9bbc152
08-30 19:20_中乙联赛_广西恒宸vs山东泰山B队_解说,http://h.20191209.xyz:5888/migu/957688512.m3u8?migutoken=f469034406622103d5e531ecf3254408287fb50fd39535ac180fe72b37e8743e508adff6de499f3bec00de3ed23186ea9545c0083237e6936d95126ad9033e049ee336542c53bdff00d5edb0
08-30 19:15_英超联赛_切尔西 vs 富勒姆_赛场原声,http://h.20191209.xyz:5888/migu/957663820.m3u8?migutoken=ac35323e7a36f81058bb92f128d250d0447218ede5f999369946161b53822d9de7c064621534e8d6654741cac6004d2f6725dd25e125609da26ed06900e4714884be74faf6bf08ddd60f033f
08-30 19:15_英超联赛_切尔西 vs 富勒姆_英文原声,http://h.20191209.xyz:5888/migu/957663727.m3u8?migutoken=b42e410b8b6ad366d9cbad77a71f5ff3bb5cc6bfb13f1cf21f8c3955c1d067bf0a1518975931bf22e1934be520f841b85d7d62f3debecce161a9918d0338c0340dedd1991f710d2800fa2ccd
08-30 19:15_肖国栋VS加里·威尔逊（决赛第二阶段）_肖国栋VS加里·威尔逊（决赛第二阶段）_演播室,http://h.20191209.xyz:5888/migu/957614167.m3u8?migutoken=1593ffe9e452e31d69e3b84f9618279e7326412aa5415a912575504ba0d19e9f70feb49c51d2fdf89db3b7aca15d879edec74c57e4ebf3364e24628d60683f68e84d48324f438d1bd26563fd
08-30 19:15_NBL半决赛_石家庄翔蓝 VS 香港金牛_解说,http://h.20191209.xyz:5888/migu/957674155.m3u8?migutoken=03e332f8108d5da614446462e024e51f4ce26b967aff8cf89c16c4b9f49810a59b7a564e4c33abbcba0af0da542abd4675920836130a3cd2c74fb379b9257542931f73e7c65b4fa704e099f8
08-30 19:15_NBL半决赛_石家庄翔蓝 VS 香港金牛_清流播出,http://h.20191209.xyz:5888/migu/957674184.m3u8?migutoken=a16ed727f3bf703466590c88522ee062b28752f957ccdc80804b1485fb4cfc55c18d78bdec3ba029b68fd386d515b8e05fac682bb4a49d2410dacafd1fb120d483a345bfbd410088ff3d3007
08-30 19:15_2025斯诺克武汉公开赛决赛：肖国栋VS加里·威尔逊（第二阶段）_肖国栋VS加里·威尔逊（决赛第二阶段）_现场原声,https://migu.188766.xyz/play?migutoken=9596e83d2382bd60f61ea3251ebf2cf0&id=0GTlUDKaoUuE4uH5F7sqUNVsiUlbTWfRptsTgpoMtgubT%2BiUEXm18q6zXGmV8lulwHdQNuxEl552gP1rRVglN1ev8PmrsSn5WSAwp0xuU7aXQM7EouAFcZTKofAmRK8YKNiaa6GzC2kJoR9m127zFRU7INQMnoTYe%2FS%2Fgr82a1vwhOswhVkW%2BTn3lAcN%2BpBMtJtQg7QKPHUK8a7kexdDrLhelba%2Bzhf8nESRYPkhpgw%3D&name=7%2BNe%2FF7firGb%2FjjWEBpQ2H4S9m73VIG%2FuD2fyT8F87b3NYjzk3A9F3Llde5DdMyEzSR23wu5RF%2BRP4JvVsbTbfw%2BiBtDDKCQxPSFTZqpK3ykYxySoOxsu3H%2Bu%2FYrYfdG7Xgx9hAbFTcNFBCxQUpCQVqZ5hoOXHbiRZLmNejEoTOD8hXQdyUKHpxaDSjpSAfGdiiXZ6GzPYji9%2F8du1pMwZUBRBgmY91vFSgmLXaumA15SsJpqJ9ASwsoFWEpuZK0
08-30 19:15_2025斯诺克武汉公开赛决赛：肖国栋VS加里·威尔逊（第二阶段）_肖国栋VS加里·威尔逊（决赛第二阶段）_演播室,https://migu.188766.xyz/play?migutoken=f5dbc390500d70d937f6fe07817f8168&id=uOsYWmdzUdZwpOxM5xonAJLZFMK99FPNedYo18pZAHoHNLkttIFe%2BnIsp%2FW9rxZ%2BpFYGsYKCWdIu6Bm66baq%2FTDjzz0q9lStBRhtz%2B6avK2IGIxtJgVB3GtxNtloAQtDrMrF%2BoNhJJ7ngo%2BR5EI7WdxnUphF%2FCvVI9y7%2BIHsWezQxkazxQ2OUPTQeUH%2FEAOlJQoRs44RrGBxefrSjvo3s%2F1LwJcEoJfQkAMHttQf3Rw%3D&name=lmYaOE0agvSogpbXlao%2FvoOlS5E3Zlryh1YvsnaPl0yGOoegZE%2Bwum2Kk6DgXULOBBisPA6ip%2FghVvgwDDg0MFq34f5eXMzdks1wLxyK4jYKsHxfq0uGZWfjKxEkTPqbb%2B5u3y5F3gFWs0dp1f4MC2MDwBX5W4VqsSwJ1%2FXemdntBl4Ox6McnDc%2FUSqha0uptZsY9qdVfWHJ5HoIzUwutbYge7Dxer7ZjglPhC39s%2Fjz6GQEuwJMVBt4N2AMLnTP
08-30 19:00_超三联赛_济源卫星赛第2站 小组赛晚间场_清流播出,https://migu.188766.xyz/play?migutoken=a93e8033b13db1f08bfdfccb926a17f1&id=J4IRWLQIvf55Gv4hqqocxdM7w9at0%2BtMjpfNak50C99mOekramKzSyCnwha6YguRDKnMQX92lSqua358gRswYeTWbBVunHIT2WBg%2BAL78gPgRG6szlo%2FReo7Ks6vP%2FF29spIy6w6Yc04Do1SZyNVcOWfxwx%2FSGGZHnm5sGpWX2iHtmpjc7PwWeYBSlDZkU4ygjkG4A%2Bu%2FhCM0wvdq9C8mh5xC3P9bxAGViwnBontu0w%3D&name=dQ099nMtDA1RptE4yo0Bga%2BW2eopkkEsBQ3pM9FQTYYP2AYvXhRi4t%2FFg%2BLInEKSMCJeUWy0CGThC951imdHr3iagmGk4X1vHdtKaTwjACXZtyLdqevU8Aw3VE2s6U72I8DERai%2ByPr0rOSyxzH4TA%3D%3D
08-30 19:00_超三联赛_无锡赛区第2站小组赛第三轮_李月擎,https://migu.188766.xyz/play?migutoken=2717b60e9af02f8d6dccce25b0565b9a&id=hC1vN3O7KPMAJZda8urVN4UQnFmOtkzKOm3%2BHDi%2FzX%2BvhhWGfghLULIPOrDyg3LUNm2oJd%2BM0OUcBwMsQ29M2b%2FYymvnNG2R9iQCv8EExcGQPBgH9sWHHsl5pB6wKCkhvyLbuG3GpFj79cw7T9MBht6iG01Qsn6x6mjeNPWE726gtlAImW4QFone1pxzlEwqqmFx7rzxKNGOBPJLf%2B4z%2FevEg9B76ARljlRxMi8FjH8%3D&name=CbSClzl7HQvhc%2Bb2%2FzwaLnYZW8lFLeS7ObkqeISzuJqv%2FOtLVdlNm55viQXONk6Nh75Uf5gsxKq%2BZM%2By9Rb3CFjSgNUhpnjQ8cjAyl3i2wFIpzRn9U%2FuHZeEp8DrWEYj
08-30 19:00_英超联赛_切尔西 vs 富勒姆_詹俊 张路 李子琪 4,https://migu.188766.xyz/play?migutoken=78200ff292dd41f4ffa265eeeef2d053&id=mpTPCAZ98NX2LGZsk7ltxYWzJbgZJgua8mViNDI8JlLgH14LFYasFV%2FCV7i%2F46xSJeV962Ev6WR5aQ1SmYeK3JXi2JYCUop65X%2FIZt6r7HXABh2dN1oJdTua6Gn8W0eGGmdiILfseJx8fFo3dklgvn6T416aCHlSo6GKCRmFhvv7%2FaubDcSU4%2FpCtVF%2Fsj6ca6PHBCvFO9IksRQFRuJEHJEjQjgYjZjDQRqMprMqPJY%3D&name=adiRYRiG%2Bo1bvN9WuicW6QUUhQtppDihJTsEj6h94C9GG80%2Bi0DWY78YooBU0kQspI6cIPuiMvASuOSm%2BHFFvWW7Gv2FycKfuWHvpiLbffUjGGWkAiw1MGw6R6EHw1mG
08-30 19:00_英超联赛_切尔西 vs 富勒姆_詹俊 张路 李子琪 3,http://dmggg.tyzb.fun:26355/migu/957664041.m3u8?migutoken=5a100326aca775a0379e270d21968f641d1a78f2d6b6cc3b0f85d589be9d11e22efcb50332fa01609b3d7088afe1a7bb10b2f3ca1c18ed4dd333c9bc15f13824df78c25cabb4bb69dd6d1f8926
08-30 19:00_英超联赛_切尔西 vs 富勒姆_詹俊 张路 李子琪 2,http://222.186.41.26:35455/migu/957664041.m3u8?migutoken=602697b66779af0f6ce869cadc62fda6b90a6324672f3d5897755228d23efbf34465b16e9285ea0966b2d1a9f2087763a2d6cb5e8ce9d9e75a4b697a73264694aa7e9af714ba4b698b2dbee093
08-30 19:00_英超联赛_切尔西 vs 富勒姆_詹俊 张路 李子琪 1,http://h.20191209.xyz:5888/migu/957664041.m3u8?migutoken=922f2a61d832e868091cf2adc6a92a58ca4e40fa39c9eb31a90abd5a06183eec3cb4cdbaefdfc214303df3c5ff95388be935f66cbcedc9f838eb6571d0e206414346aa17b47fc951feaabc5e
08-30 19:00_王楚钦、梁靖昆领衔对决四川丰谷_王楚钦、梁靖昆领衔对决四川丰谷_5号桌,http://h.20191209.xyz:5888/migu/957498830.m3u8?migutoken=fa1cfd2a043dcf22ddb40efdd3e1f9cf0d19d1f91dd75b941d59f04a69035d97e3bb1250ab9f3f75a52ca88333e0c56d2cbd20037aef0e9adf1c0fe010d36c93274925529fad13c7d0c49665
08-30 19:00_王楚钦、梁靖昆领衔对决四川丰谷_王楚钦、梁靖昆领衔对决四川丰谷_4号桌,http://h.20191209.xyz:5888/migu/957498155.m3u8?migutoken=4f2781857fd252a89f7609cd177977f1ddacaa1ef7a4c2298e99d67966b59bdaa26cab9886e82ebe1e413c2a1bbe1a0a58a3e1f0ab7abaad57a063c3b26cda1ed7363d327aae804ed5f0ce0b
08-30 19:00_王楚钦、梁靖昆领衔对决四川丰谷_王楚钦、梁靖昆领衔对决四川丰谷_3号桌,http://h.20191209.xyz:5888/migu/957498052.m3u8?migutoken=a35e19022887102cf25e73787635378baabd0896ec39bc42de4cf2aa6c041e2c726a92495005ab71675a87453690d4b8d119fb2e1ecfb517442c4ff982a6bb3987934072fcf27f6597b79829
08-30 19:00_王楚钦、梁靖昆领衔对决四川丰谷_王楚钦、梁靖昆领衔对决四川丰谷_2号桌,http://h.20191209.xyz:5888/migu/957498022.m3u8?migutoken=db16ce931e900001e9fb87bc759d13d31124f7462158dcdd74f9919d49dc89c4802bccb0af18724e6225e707c1ee333ed202207c9c21abce79b9e149b43c2a8c53bead678901d09a1b3dcd69
08-30 19:00_王楚钦、梁靖昆领衔对决四川丰谷_王楚钦、梁靖昆领衔对决四川丰谷_1号桌,http://h.20191209.xyz:5888/migu/957497963.m3u8?migutoken=976af0876f16eb7c050781dce4b6c91ea231c9a0a3d93ed42346213beaba2c06365a86e673d1a592e98b26ed22b2b2fb56e4362a2e70739a8bda44e958c690a6c978c4e720517ebb852a9ba3
08-30 19:00_乒超联赛男团常规赛第三阶段_汕头明润vs广东陈静,https://migu.188766.xyz/play?migutoken=142b9b44b4f4e15b8eb260da5cd594a0&id=G%2BhxYbGS%2BZfbDZzYrlJfBZqITfT9r%2BezSmyP%2FfBIy3oU6ZZ76P4rJ4z0CXcqcwJ%2BR5%2FBa8IOmh6XOeRQScHtT3JyEf6luYROjwV23yKxAWlsOaCSr9R%2Fsysz2d7CiudsStlmOqVLxHlzNEyRViYwEWVjDDkW4XocplS947bL9vumuAHDO81g3NHQANGdNzij7eUxLAqQ%2BcdjlfSxmGN3lDMe56kNNMzglpUo%2FTIbOj1VhKePZEhlYTRQga6Sipw3gFa1GUjpx%2B1z7HUCWmnJo7U%2B8tE4U%2B1DOO%2F8J%2Fbt%2BpNUG4gO5fCoH08jv74sMfXA&name=DlChHLeT2gSESsKz%2BT4kkRNJtchnpUZreg%2BMEEB65V54ODOoS7qVQ9J%2BvRRy9BBCyr0eQv5s1h4GTyIC0LubyRu%2FzCT%2Bq1xEcXeDT0l4RCLtax3o2tIPRK2urlKGaXoshydX2%2FxHPUrMdnDTIQYFVQ%3D%3D
08-30 19:00_乒超联赛男团常规赛第三阶段_山东魏桥向尚运动vs四川丰谷,https://migu.188766.xyz/play?migutoken=6d7446c6c6869484c3958ae2abf59488&id=Vdrk1TI5ZZgK9qDpLLgG88jBTXhQU8qWw0VvPQDZ1RnoeGP%2BHxTFHMenO8HoWrsg5Qbiel6mqiCEyJwUxkaTc757K4%2F8w90ew12vQHsxaZxbS8H5Bstg%2FhPmYQa7qq16qlj%2BIqYDjDuW8dnJcP6%2BfOvF%2F%2BfRuMfdJ%2BVEcim34UQ0quMyOAsZEPuYbk%2BCbPpyYF1W9UIP4tAGwjSg8s%2BRsxtb9HJue1g8pZYlJYRbRS4KyZZQxcMDa2%2FynZ3zYxwtaKKde3%2Fkc95qafmpKK9RQbWt6SSFNZSX3ZdJqF%2BLrbtvHX0EhR3NfaYD7WbLvnj1&name=i%2BaUwC5iI%2Bl%2Fpp%2BmGvN82is1ktUR9wpAJPBWJuRYNByEevqrItvBb2W%2F6uDeCmRrkHT%2BIhGhIPEeKNEAJ6Riu5iDxxffIdTuvYtDUu2RgMvagzQNEwGjMO7CHgpPPE1OIVCgFmCUsSQx6g8FbNPBbg%3D%3D
08-30 19:00_乒超联赛男团常规赛第三阶段_上海地产集团vs安徽中程单招基地,https://migu.188766.xyz/play?migutoken=c9515d45648d85acaead35ec8697046a&id=F0qV%2F8bz%2FQii%2BmRk6HKGBJoyKF7ZftsgXaiXjcmU3YBPnZGY3vJScEEDtA0GQ%2FWJz5xgaYBjknm4%2F344mC31IRWZN1NeBVq8FS%2BqixGCoSZUp%2F8K7gmXl6VYWW7TJV5yd9HDDMC4S6sw7ztCUWr537TBhTqt7KyxXvgBZhP7KpTAa81fc%2F2ZoamHX38a6hHsI1Tv5A30KQVPVD1MtSrVZNuJTW1BBir3phwjmTjMns2ohNp%2BOSgaFq9CAZrSb18S3qRL2Q9z%2F8vklOOaBJnmQAtKsvyq%2FnLANuqHf%2Foyoa9OoA9f3h7jr%2Bqml5r4hjjT&name=g8mAhke%2Fs%2BLaFD9AyWMC5mY41hG44dVVj8aPKkO5cqKSl8XRs4Hh1obTITiNEwMKBmdXyMuCDPN4KAQGiNFKGHc6acmSbYJRjui5mQOGIOKKdP4BGN6%2FsPUSW8ly2Clc%2Bxq2JstKgcWigu9mSBYhIEaWoiKqHF1MykmxGaUxE4U%3D
08-30 19:00_乒超联赛女团常规赛第三阶段_山东鲁能vs上海龙腾,https://migu.188766.xyz/play?migutoken=2a361921069de14ce89e4a2f1475b0a2&id=mOfkeXgBybU54JljYaHHEXc4ccR3CmjwJEvLubX%2BSVP0nyk1dnMACyHw1kMIDsbsyNm%2BWp9%2FhYEQwvDncbPfNIY6kL%2BQRiV0NALwAuiqPDwA59X4uoLled9yd71QE4fh1Mq8ZBOBDHP4IP2VgIJw88V4xifZeNpB5GI9CdJnR91OV1ko4vGgSicOLjSMz6v35xLkJupWCPcJ%2BUu5KG%2Boprdw7024ZTGRuDgSVqq6i5fH9KVpncisorXjY8CB4C7XKgAvHZGvM3j%2Bsza6qhbZ5IfWJzPIVD6kBhN2b64pteYGhn3Aovl1ED%2FnYrmUujR7&name=r5z8kJ7CuVYfO8YEBhSG2JPj2JpEwN2pAWU00XIj7BJooCdK4bKLW7xh5sRvyN4TqbrC%2FoKUKw%2FdulVaPQMhbUl%2FlDle1ybeClmdRlibQzgkF%2FhyRDaBhM3UfVradmCZpP6DNVmU9DeFosWq9hf%2BSQ%3D%3D
08-30 19:00_乒超联赛女团常规赛第三阶段_华东理工大学vs成都高新若水居,https://migu.188766.xyz/play?migutoken=7f274c2dcb938e5f2a7dacdef3d3d34e&id=hZdiVZ4qS%2Fwi4MxF4bC7zxYa7VxQMdrR6ki7UlqGu9lBorWyvCD3A6uCNF9CBO3GFi%2FU1%2FXdTgpTdbYAIox9s8kOTbYiTv7s3C7vGZI8zHrNkfkuxlYRI5LT9BNBILXUTbAvc5blVYQ8Wgaqy6fQJu5QbypZ%2BPkDjv0yPWZ9e0tpsZz6lemP98SPGDhy11P7FbxFknnCoWv26rVsy9RNkLN2sAgQn8%2Fvir2cJzxU54B9cygE6V1Qwn5W6lSj2TOj5Tw1L9iiUgl9UPsJSa%2BvJqllJykOa9CINZZE%2BFM56taFQLa42l%2FQm6KW04VMBbu4&name=zL2gXHsze%2Bg384BiXQf18%2BZc9S%2FlnQwLMjIK%2BFAI2m%2BT%2B%2BeNKaSDl3RHVWmk1uB%2FJP4kP8KmEnJiBqvpsOOuu1IvHl%2BVNmQOUILRNj55cUkm%2BqINBOV5dSzrc5n2KDFEPQrLpF8U2AwY8qyessnXTF55e56Vdp5W8X8ltSeL4D4%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_混采区,https://migu.188766.xyz/play?migutoken=db4c732149423b92c225da512eff1e1c&id=fYq%2FLYwQo3r3qu58KECW06uBvtUll7StwOx7JkcDqArOaHSGv%2B7eErHPlaZCJGon9Inkn7cUupbNomjmXjWzrfkr5J4b7aobAIACJpkf02Xb7WE2uYyStPdre%2FE5n5iali93ygiB43QdMixpN99H90uMFuO86ynOXI3PiQzwztHwr4igJ4bhTFw37D7q3KF%2Fz76PK10qn2QL9FUjFPaC40lCDOy27AwPN6lyOJqzVVY%3D&name=1IkQ5zK0GNK%2BMbR0D6CMnodkW7frA7IKCssbuJ%2FCMGQBWECv3NrG0pD7ureoy%2FG2XNp8BYoXrFkacM1Qom25j7npdZd4fsYFyo%2BxVfM7dzoKShche2nLcFM3Rt6fASi%2FMV8xUA%2F%2FQPIN1eE0SzrH5IfF1AuUGYmGBArtGfAkLuI%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_小马哥,https://migu.188766.xyz/play?migutoken=7c809247efe476ff80b6eab330628a80&id=b4FcBwiCwYhdch%2BLScF3ODZXn85AfUafZFQ8STOkd9FjaD1WoRYgzeydufS5mFPl80QpXrkA2mURjlRnmVKvUWpZ2Y4TaiHaxBluMnONxQuJj%2B4V8JruDyhPNOgsOD%2B3FHl%2B%2BePfMtRCe9vUpAEIkGb6KOO0BNYEAeIb1gELucbFuze9%2F3yGGQaBVAzkpWhcSF9hlLv8s83uRDOt7v%2F5Tr7%2F24NRpoZaVixHtjGeDEE%3D&name=pWcqpnLoVrsj%2BSu1lfxeZwsVyMeDVDX5MUHMYwtF8GBUl3Y42u7wdKmfDnEl5PxW8KSxV5xOMrlxVsJkES%2F8GFDX1VzeOYIUUyg5dx1kfexhjKaaSdf8D8xSjhwGCeOcwtbcjM5GkOjT95seWntpLkb62hNCLe8MFPUEH9Kom1U%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_周冠达,https://migu.188766.xyz/play?migutoken=2309294fe30342708a4b37d176403ef4&id=JLfeUZ66ZsKYeh0PcK8HdQFipD0x58pkk3petdlO7%2BIYhgG2qP2HExoikd3Q43G3x9aQ%2B2BVJzmd4aHOlWGrOLCA3Klp0FhR7IhfJZEflaQ6xTMRjcGxzn6bAD%2BViGeRi3jUKyIy5puwsVi4jwhxag2kP9%2FnS961wPtMAsv11Scs8Qkln2dxwPaBARTxLsWg4vAkYZfRO3bj3XGqBfa3NNSgm%2BfjfOFTolMec3wVOrA%3D&name=3W5w6sYbZapjS1XkCiIXF8AWwU3QuM2VHbOJ3J7T0Iw59nklqnzbl53nMQuF8tbvWX4r1d9xEHp07i8%2B%2FfUY4Udqb%2B2jyETuWpsTE834lpkWQ9inrpqOI9BnKCcAzAWPR6A%2F7NHwDDkkoSdyCPoni9XPMb1HPD9ca9ALm%2B9%2FllU%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_5号桌,https://migu.188766.xyz/play?migutoken=045aa16dd91eea71dad6ffc918c12e32&id=zrgdE2fFCzA7T%2Fb7J0JC6eM3OptNpIqmOA7agB9V1U5ncEy3W4bICqZkUKyC%2FaqkBbXe6ovKcb%2FpeEiprvND3%2BdabpDpp86u6JgJ25p6Y%2F6EPpu2v8MUZS%2FsEgR2A8Z6XKZovikoSxNdFdrk%2F1i5BRNeMKPoz7ovU%2Bfkj3xKYJ4KmVDMZJZ6UtpI%2FiZ87SZh%2F7x1fhc61wDIvM5RGPj63DUE6B1xujiUmdow6ahXm%2Fk%3D&name=0FJztlg206KY1ZNexOBVX%2Fhjm%2BGNfy98D6yiTI4BmTDdKaEtSdbhcOaTsMteSUAHnBvUGvfCp7DvW9S1zWAo1%2FNeHFjsTHveMpZLX6BqST6xynyFG%2BOV08R6Art7CU7rdv88iCDIa1ynZLh0TxYbzrodAIFfrdEflBipNyYgeVo%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_4号桌,https://migu.188766.xyz/play?migutoken=d2255de5ecc64b6f3aa85f8f27806a3a&id=Q2zodLdrLLsblr4SJl%2FflLYgf55EZYD%2B6jDexa3e8mmvDk6qSOCYAZpaDUwQSEk%2BfQ%2FhsD2U%2FV7jelI4FS4xZLK5xAGl10n2sMwU2uc%2BLmLsrTSpZQuGG2rJkS0VKWDxlr8oRwA1a5C1%2BqaEZk57VoC6Pw4F%2BpAYSxLlLfKuYkCNfobaKZpRlreMJ1V27hQk1aatZEStrk72JsYvQxZ%2BhrodPK%2B7RE3hnPBdU76BACw%3D&name=QpoH8k3xHEJVH9%2Fw%2FThLqTWECML%2FtwYP%2FT8J9%2FE4yVSbqM%2FiXfYgRSRy2JX2oRIGIHf50anjTxUQUMx2k9GNEeiYzlR%2F31UesTYD%2F%2BqB4nF767XW27wFW%2Bo%2BNTADHO9W9GsB2DgIQdAmmJkYyHUEMvWcAaUweEDLS9pxpXsDeqw%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_3号桌,https://migu.188766.xyz/play?migutoken=c2ae1cd3bd8175ffb94974ee1a479d2f&id=vsCSubqShbAREv%2B7iITeUMCmUVyI0a7DwWboB8bGKyKlnSvNZx9pPSwmkTYASzmte5wFzT9%2F7XD7vhIJhI1F1%2BUYpiLKGWkUzL0zE0rgCP2v%2F59Rbegtdc%2F%2F9FgrIqUcEf2BzyXTrcsxE7eoPCU%2FC9EqP0sDCCgc2x75KOh%2Flms6daoYnB574N1rTjFIo7I8WUyqBQHfks7FIS0YuiObMtppwtpZSjBxX7ixcToLu2Y%3D&name=i8%2BXLC%2F%2FqbnENEzLJANQDGpQ5od7h9%2BQkNXPQTeEtHtJx2jkjcNf6FVuk%2F77L24ILKZL9%2FKHUQ1bIxNQRBmlWxqPc5gfgGbN19G5VJrKCOVmvD5eMnTfiRt4AVP%2BkPf4iCo4EEQeMPEZzZF7SGtWaKm%2FEPYMa%2FIcp4yrxSNUrV0%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_2号桌,https://migu.188766.xyz/play?migutoken=8a98dc7f79424d386df1bf47408ebdfa&id=erSIG11VVsFToT7LE1CXVkis8UeIZcZhphoXKf9eLUJXtVnEHfeZd%2Fwoa5rUt87x4wprLxAztACMMDDzu0w3lQCZXhj8AbJbeBoz%2BLQNXaeIWKe%2BJ1VvH8MuwDtFcouKhXudCpNTiw362cqxSiVnBnHo0u0PN73H1X0R%2FkMlVjp4XIlycx9omtamLP0V2ZdUGd4CKWLK%2F87vbnIsmHR98ceXzuv7VM0lDLZg3gH4QK8%3D&name=e7ldHOpI8MpPDJsv5p%2Fer93H5dounQPeUu61jNpTjzat7bvycJgybUMfs7kymk5vToO9r%2BUgerenOr%2FV5ggTaJQ%2BJFlKks3p1ezTUspKInqNy9d5iZn9Gk421ScRDF%2Bj5e9nY1NGtZiLjhxkakKdKGnweYqT2ckAYgf0U4RqqWw%3D
08-30 19:00_乒超常规赛第三阶段Day2晚间场_王楚钦、梁靖昆领衔对决四川丰谷_1号桌,https://migu.188766.xyz/play?migutoken=986c3e6f1a92a65505b2199224fa0496&id=dZP4SLPS%2Ba71M23MaCbNJvALEJtolcQmtrl23iA0W8r4s%2BQJUCyUV2hiaZuBo%2FOYyg0jl8OohL8VVDH03E0wm6lvvnG7Abwlc1dza0wu6%2BZctoj2ifKkg9sdA%2FUeLOcsw095JxDyq1ymq1FiMZxjkh7%2BcvTdKY5JjgSu4f0W0AzUw0wc0NOgZiu1mF%2FW2NC9%2BXdyuevNTpzJLoIPkw40UFxDmznLf80miDd6CRM51go%3D&name=DC%2FMha2QcOPNqJFAOmR30vkJm7FXiE7wZ%2FtX6rZuoWePzqGT66BQLm8YKw6OAf7cVcsIbyMP%2FrMAeFNk3Yy5JGmTodZkomTk03d038SIU8OVZCnLBd9MXivEtctQDATb5oe4CE7POVyBWeY7j695nMu22IsmaZJeUndHsBwU%2FL0%3D
08-30 19:00_中乙联赛_赣州瑞狮vs江西庐山_解说,https://migu.188766.xyz/play?migutoken=e995c6aab7e0946bc76dc6ce74144668&id=q45I%2FWLFyCqOLtx01Gewm7lrSI0UqBC0wB68GuE5n2Y7norzAC2xwRrWbW%2BUCNH55JnzQUIZj0BdgOa9qL2fVKoEVbnUkNDcCGthDNiNQfQ5fPpXTHlBKgTBipZMXD7kvECOEZx7JEO7tUj%2F43nukq0P7hER0Xj17PMBOE8KxYfBdqLStEW5TNpm2ZAL0Qo5UQ8bVHik%2B48%2BHziXfxfGMkHHtFLi5prQvzoglsY%2FXgA%3D&name=%2FfFyHmWX5eJJLB2pagHHQ%2B%2F1DwABqUP3HIzEnMZkHmFs%2FsLCpiZC%2FsQA27dpuzHjxF%2Fb3CI4Ql5sulltUOgyxIhYGyqHFbHQwU6xfApksGU%3D
